,Na,Mg,Strand,Timestamp,Temperature
590,30,16,DNA,114.48101265822784,73.26666666666667
591,30,16,DNA,115.48523206751054,73.2
592,30,16,DNA,116.48945147679325,73.13333333333334
593,30,16,DNA,117.49367088607595,73.06666666666666
594,30,16,DNA,118.49789029535864,73.0
595,30,16,DNA,119.50210970464134,73.0
596,30,16,DNA,120.50632911392404,72.9
597,30,16,DNA,121.51054852320675,72.8
598,30,16,DNA,122.51476793248945,72.7
599,30,16,DNA,123.51898734177215,72.6
600,30,16,DNA,124.52320675105484,72.5
601,30,16,DNA,125.52742616033754,72.4
602,30,16,DNA,126.53164556962025,72.3
603,30,16,DNA,127.53586497890295,72.2
604,30,16,DNA,128.54008438818565,72.1
605,30,16,DNA,129.54430379746836,72.0
606,30,16,DNA,130.54852320675104,72.0
607,30,16,DNA,131.55274261603375,71.9
608,30,16,DNA,132.55696202531644,71.8
609,30,16,DNA,133.56118143459915,71.7
610,30,16,DNA,134.56540084388186,71.6
611,30,16,DNA,135.56962025316454,71.5
612,30,16,DNA,136.57383966244726,71.4
613,30,16,DNA,137.57805907172994,71.3
614,30,16,DNA,138.58227848101265,71.2
615,30,16,DNA,139.58649789029536,71.1
616,30,16,DNA,140.59071729957805,71.0
617,30,16,DNA,141.59493670886076,71.0
618,30,16,DNA,142.59915611814344,70.83333333333333
619,30,16,DNA,143.60337552742615,70.66666666666667
620,30,16,DNA,144.60759493670886,70.5
621,30,16,DNA,145.61181434599155,70.33333333333333
622,30,16,DNA,146.61603375527426,70.16666666666667
623,30,16,DNA,147.62025316455694,70.0
624,30,16,DNA,148.62447257383965,70.0
625,30,16,DNA,149.62869198312237,69.0
626,30,16,DNA,150.63291139240505,69.0
627,30,16,DNA,151.63713080168776,68.8
628,30,16,DNA,152.64135021097044,68.6
629,30,16,DNA,153.64556962025316,68.4
630,30,16,DNA,154.64978902953587,68.2
631,30,16,DNA,155.65400843881855,68.0
632,30,16,DNA,156.65822784810126,68.0
633,30,16,DNA,157.66244725738395,67.75
634,30,16,DNA,158.66666666666666,67.5
635,30,16,DNA,159.67088607594937,67.25
636,30,16,DNA,160.67510548523205,67.0
637,30,16,DNA,161.67932489451476,67.0
638,30,16,DNA,162.68354430379745,66.85714285714286
639,30,16,DNA,163.68776371308016,66.71428571428571
640,30,16,DNA,164.69198312236287,66.57142857142857
641,30,16,DNA,165.69620253164555,66.42857142857143
642,30,16,DNA,166.70042194092827,66.28571428571429
643,30,16,DNA,167.70464135021095,66.14285714285714
644,30,16,DNA,168.70886075949366,66.0
645,30,16,DNA,169.71308016877637,66.0
646,30,16,DNA,170.71729957805906,65.8
647,30,16,DNA,171.72151898734177,65.6
648,30,16,DNA,172.72573839662445,65.4
649,30,16,DNA,173.72995780590716,65.2
650,30,16,DNA,174.73417721518987,65.0
651,30,16,DNA,175.73839662447256,64.0
652,30,16,DNA,176.74261603375527,64.0
653,30,16,DNA,177.74683544303795,63.5
654,30,16,DNA,178.75105485232066,63.0
655,30,16,DNA,179.75527426160338,62.0
656,30,16,DNA,180.75949367088606,61.5
657,30,16,DNA,181.76371308016877,61.0
658,30,16,DNA,182.76793248945145,59.0
659,30,16,DNA,183.77215189873417,59.0
660,30,16,DNA,184.77637130801688,58.0
661,30,16,DNA,185.78059071729956,57.0
662,30,16,DNA,186.78481012658227,56.0
663,30,16,DNA,187.78902953586496,55.0
664,30,16,DNA,188.79324894514767,54.0
665,30,16,DNA,189.79746835443038,54.0
666,30,16,DNA,190.80168776371306,53.5
667,30,16,DNA,191.80590717299577,53.0
668,30,16,DNA,192.81012658227849,53.0
669,30,16,DNA,193.81434599156117,52.0
670,30,16,DNA,194.81856540084388,51.0
671,30,16,DNA,195.82278481012656,51.0
672,30,16,DNA,196.82700421940928,50.5
673,30,16,DNA,197.831223628692,50.0
674,30,16,DNA,198.83544303797467,50.0
675,30,16,DNA,199.83966244725738,49.5
676,30,16,DNA,200.84388185654007,49.0
677,30,16,DNA,201.84810126582278,49.0
678,30,16,DNA,202.8523206751055,48.8
679,30,16,DNA,203.85654008438817,48.6
680,30,16,DNA,204.86075949367088,48.4
681,30,16,DNA,205.86497890295357,48.2
682,30,16,DNA,206.86919831223628,48.0
683,30,16,DNA,207.873417721519,48.0
684,30,16,DNA,208.87763713080167,47.0
685,30,16,DNA,209.88185654008439,47.0
686,30,16,DNA,210.88607594936707,46.5
687,30,16,DNA,211.89029535864978,46.0
688,30,16,DNA,212.8945147679325,46.0
689,30,16,DNA,213.89873417721518,45.0
690,30,16,DNA,214.9029535864979,44.0
691,30,16,DNA,215.90717299578057,43.0
692,30,16,DNA,216.91139240506328,42.0
693,30,16,DNA,217.915611814346,41.0
694,30,16,DNA,218.91983122362868,40.0
695,30,16,DNA,219.9240506329114,39.0
696,30,16,DNA,220.92827004219407,39.0
697,30,16,DNA,221.93248945147678,38.5
698,30,16,DNA,222.9367088607595,38.0
699,30,16,DNA,223.94092827004218,38.0
700,30,16,DNA,224.9451476793249,37.0
701,30,16,DNA,225.94936708860757,36.0
702,30,16,DNA,226.95358649789029,36.0
703,30,16,DNA,227.957805907173,35.5
704,30,16,DNA,228.96202531645568,35.0
705,30,16,DNA,229.9662447257384,35.0
706,30,16,DNA,230.97046413502107,34.0
707,30,16,DNA,231.9746835443038,33.0
708,30,16,DNA,232.9789029535865,32.0
709,30,16,DNA,233.98312236286918,31.0
710,30,16,DNA,234.9873417721519,27.0
711,30,16,DNA,235.99156118143458,25.0
712,30,16,DNA,236.9957805907173,1.0
713,30,16,DNA,238.0,0.0
714,30,20,DNA,0.0,83.0
715,30,20,DNA,1.0042194092827004,83.0
716,30,20,DNA,2.0084388185654007,82.5
717,30,20,DNA,3.0126582278481013,82.0
718,30,20,DNA,4.0168776371308015,82.0
719,30,20,DNA,5.021097046413502,81.5
720,30,20,DNA,6.025316455696203,81.0
721,30,20,DNA,7.029535864978903,81.0
722,30,20,DNA,8.033755274261603,80.9
723,30,20,DNA,9.037974683544304,80.8
724,30,20,DNA,10.042194092827003,80.7
725,30,20,DNA,11.046413502109704,80.6
726,30,20,DNA,12.050632911392405,80.5
727,30,20,DNA,13.054852320675105,80.4
728,30,20,DNA,14.059071729957806,80.3
729,30,20,DNA,15.063291139240505,80.2
730,30,20,DNA,16.067510548523206,80.1
731,30,20,DNA,17.071729957805907,80.0
732,30,20,DNA,18.075949367088608,80.0
733,30,20,DNA,19.080168776371305,79.88888888888889
734,30,20,DNA,20.084388185654007,79.77777777777777
735,30,20,DNA,21.088607594936708,79.66666666666667
736,30,20,DNA,22.09282700421941,79.55555555555556
737,30,20,DNA,23.09704641350211,79.44444444444444
738,30,20,DNA,24.10126582278481,79.33333333333333
739,30,20,DNA,25.105485232067508,79.22222222222223
740,30,20,DNA,26.10970464135021,79.11111111111111
741,30,20,DNA,27.11392405063291,79.0
742,30,20,DNA,28.11814345991561,79.0
743,30,20,DNA,29.122362869198312,78.93333333333334
744,30,20,DNA,30.12658227848101,78.86666666666666
745,30,20,DNA,31.13080168776371,78.8
746,30,20,DNA,32.13502109704641,78.73333333333333
747,30,20,DNA,33.13924050632911,78.66666666666667
748,30,20,DNA,34.143459915611814,78.6
749,30,20,DNA,35.14767932489451,78.53333333333333
750,30,20,DNA,36.151898734177216,78.46666666666667
751,30,20,DNA,37.15611814345991,78.4
752,30,20,DNA,38.16033755274261,78.33333333333333
753,30,20,DNA,39.164556962025316,78.26666666666667
754,30,20,DNA,40.16877637130801,78.2
755,30,20,DNA,41.17299578059072,78.13333333333334
756,30,20,DNA,42.177215189873415,78.06666666666666
757,30,20,DNA,43.18143459915611,78.0
758,30,20,DNA,44.18565400843882,78.0
759,30,20,DNA,45.189873417721515,77.9090909090909
760,30,20,DNA,46.19409282700422,77.81818181818181
761,30,20,DNA,47.19831223628692,77.72727272727273
762,30,20,DNA,48.20253164556962,77.63636363636364
763,30,20,DNA,49.20675105485232,77.54545454545455
764,30,20,DNA,50.210970464135016,77.45454545454545
765,30,20,DNA,51.21518987341772,77.36363636363636
766,30,20,DNA,52.21940928270042,77.27272727272727
767,30,20,DNA,53.22362869198312,77.18181818181819
768,30,20,DNA,54.22784810126582,77.0909090909091
769,30,20,DNA,55.23206751054852,77.0
770,30,20,DNA,56.23628691983122,77.0
771,30,20,DNA,57.24050632911392,76.92857142857143
772,30,20,DNA,58.244725738396625,76.85714285714286
773,30,20,DNA,59.24894514767932,76.78571428571429
774,30,20,DNA,60.25316455696202,76.71428571428571
775,30,20,DNA,61.257383966244724,76.64285714285714
776,30,20,DNA,62.26160337552742,76.57142857142857
777,30,20,DNA,63.265822784810126,76.5
778,30,20,DNA,64.27004219409282,76.42857142857143
779,30,20,DNA,65.27426160337552,76.35714285714286
780,30,20,DNA,66.27848101265822,76.28571428571429
781,30,20,DNA,67.28270042194093,76.21428571428571
782,30,20,DNA,68.28691983122363,76.14285714285714
783,30,20,DNA,69.29113924050633,76.07142857142857
784,30,20,DNA,70.29535864978902,76.0
785,30,20,DNA,71.29957805907172,76.0
786,30,20,DNA,72.30379746835443,75.95
787,30,20,DNA,73.30801687763713,75.9
788,30,20,DNA,74.31223628691983,75.85
789,30,20,DNA,75.31645569620252,75.8
790,30,20,DNA,76.32067510548522,75.75
791,30,20,DNA,77.32489451476793,75.7
792,30,20,DNA,78.32911392405063,75.65
793,30,20,DNA,79.33333333333333,75.6
794,30,20,DNA,80.33755274261603,75.55
795,30,20,DNA,81.34177215189872,75.5
796,30,20,DNA,82.34599156118144,75.45
797,30,20,DNA,83.35021097046413,75.4
798,30,20,DNA,84.35443037974683,75.35
799,30,20,DNA,85.35864978902953,75.3
800,30,20,DNA,86.36286919831223,75.25
801,30,20,DNA,87.36708860759494,75.2
802,30,20,DNA,88.37130801687763,75.15
803,30,20,DNA,89.37552742616033,75.1
804,30,20,DNA,90.37974683544303,75.05
805,30,20,DNA,91.38396624472573,75.0
806,30,20,DNA,92.38818565400844,75.0
807,30,20,DNA,93.39240506329114,74.91666666666667
808,30,20,DNA,94.39662447257383,74.83333333333333
809,30,20,DNA,95.40084388185653,74.75
810,30,20,DNA,96.40506329113924,74.66666666666667
811,30,20,DNA,97.40928270042194,74.58333333333333
812,30,20,DNA,98.41350210970464,74.5
813,30,20,DNA,99.41772151898734,74.41666666666667
814,30,20,DNA,100.42194092827003,74.33333333333333
815,30,20,DNA,101.42616033755274,74.25
816,30,20,DNA,102.43037974683544,74.16666666666667
817,30,20,DNA,103.43459915611814,74.08333333333333
818,30,20,DNA,104.43881856540084,74.0
819,30,20,DNA,105.44303797468353,74.0
820,30,20,DNA,106.44725738396625,73.92857142857143
821,30,20,DNA,107.45147679324894,73.85714285714286
822,30,20,DNA,108.45569620253164,73.78571428571429
823,30,20,DNA,109.45991561181434,73.71428571428571
824,30,20,DNA,110.46413502109704,73.64285714285714
825,30,20,DNA,111.46835443037975,73.57142857142857
826,30,20,DNA,112.47257383966245,73.5
827,30,20,DNA,113.47679324894514,73.42857142857143
828,30,20,DNA,114.48101265822784,73.35714285714286
829,30,20,DNA,115.48523206751054,73.28571428571429
830,30,20,DNA,116.48945147679325,73.21428571428571
831,30,20,DNA,117.49367088607595,73.14285714285714
832,30,20,DNA,118.49789029535864,73.07142857142857
833,30,20,DNA,119.50210970464134,73.0
834,30,20,DNA,120.50632911392404,73.0
835,30,20,DNA,121.51054852320675,72.91666666666667
836,30,20,DNA,122.51476793248945,72.83333333333333
837,30,20,DNA,123.51898734177215,72.75
838,30,20,DNA,124.52320675105484,72.66666666666667
839,30,20,DNA,125.52742616033754,72.58333333333333
840,30,20,DNA,126.53164556962025,72.5
841,30,20,DNA,127.53586497890295,72.41666666666667
842,30,20,DNA,128.54008438818565,72.33333333333333
843,30,20,DNA,129.54430379746836,72.25
844,30,20,DNA,130.54852320675104,72.16666666666667
845,30,20,DNA,131.55274261603375,72.08333333333333
846,30,20,DNA,132.55696202531644,72.0
847,30,20,DNA,133.56118143459915,72.0
848,30,20,DNA,134.56540084388186,71.88888888888889
849,30,20,DNA,135.56962025316454,71.77777777777777
850,30,20,DNA,136.57383966244726,71.66666666666667
851,30,20,DNA,137.57805907172994,71.55555555555556
852,30,20,DNA,138.58227848101265,71.44444444444444
853,30,20,DNA,139.58649789029536,71.33333333333333
854,30,20,DNA,140.59071729957805,71.22222222222223
855,30,20,DNA,141.59493670886076,71.11111111111111
856,30,20,DNA,142.59915611814344,71.0
857,30,20,DNA,143.60337552742615,71.0
858,30,20,DNA,144.60759493670886,70.75
859,30,20,DNA,145.61181434599155,70.5
860,30,20,DNA,146.61603375527426,70.25
861,30,20,DNA,147.62025316455694,70.0
862,30,20,DNA,148.62447257383965,70.0
863,30,20,DNA,149.62869198312237,69.0
864,30,20,DNA,150.63291139240505,69.0
865,30,20,DNA,151.63713080168776,68.8
866,30,20,DNA,152.64135021097044,68.6
867,30,20,DNA,153.64556962025316,68.4
868,30,20,DNA,154.64978902953587,68.2
869,30,20,DNA,155.65400843881855,68.0
870,30,20,DNA,156.65822784810126,68.0
871,30,20,DNA,157.66244725738395,67.83333333333333
872,30,20,DNA,158.66666666666666,67.66666666666667
873,30,20,DNA,159.67088607594937,67.5
874,30,20,DNA,160.67510548523205,67.33333333333333
875,30,20,DNA,161.67932489451476,67.16666666666667
876,30,20,DNA,162.68354430379745,67.0
877,30,20,DNA,163.68776371308016,67.0
878,30,20,DNA,164.69198312236287,66.8
879,30,20,DNA,165.69620253164555,66.6
880,30,20,DNA,166.70042194092827,66.4
881,30,20,DNA,167.70464135021095,66.2
882,30,20,DNA,168.70886075949366,66.0
883,30,20,DNA,169.71308016877637,66.0
884,30,20,DNA,170.71729957805906,65.83333333333333
885,30,20,DNA,171.72151898734177,65.66666666666667
886,30,20,DNA,172.72573839662445,65.5
887,30,20,DNA,173.72995780590716,65.33333333333333
888,30,20,DNA,174.73417721518987,65.16666666666667
889,30,20,DNA,175.73839662447256,65.0
890,30,20,DNA,176.74261603375527,64.0
891,30,20,DNA,177.74683544303795,63.5
892,30,20,DNA,178.75105485232066,63.0
893,30,20,DNA,179.75527426160338,62.0
894,30,20,DNA,180.75949367088606,61.5
895,30,20,DNA,181.76371308016877,61.0
896,30,20,DNA,182.76793248945145,60.0
897,30,20,DNA,183.77215189873417,59.0
898,30,20,DNA,184.77637130801688,58.5
899,30,20,DNA,185.78059071729956,58.0
900,30,20,DNA,186.78481012658227,56.0
901,30,20,DNA,187.78902953586496,55.0
902,30,20,DNA,188.79324894514767,54.0
903,30,20,DNA,189.79746835443038,54.0
904,30,20,DNA,190.80168776371306,53.5
905,30,20,DNA,191.80590717299577,53.0
906,30,20,DNA,192.81012658227849,53.0
907,30,20,DNA,193.81434599156117,52.5
908,30,20,DNA,194.81856540084388,52.0
909,30,20,DNA,195.82278481012656,51.0
910,30,20,DNA,196.82700421940928,51.0
911,30,20,DNA,197.831223628692,50.5
912,30,20,DNA,198.83544303797467,50.0
913,30,20,DNA,199.83966244725738,50.0
914,30,20,DNA,200.84388185654007,49.5
915,30,20,DNA,201.84810126582278,49.0
916,30,20,DNA,202.8523206751055,49.0
917,30,20,DNA,203.85654008438817,48.833333333333336
918,30,20,DNA,204.86075949367088,48.666666666666664
919,30,20,DNA,205.86497890295357,48.5
920,30,20,DNA,206.86919831223628,48.333333333333336
921,30,20,DNA,207.873417721519,48.166666666666664
922,30,20,DNA,208.87763713080167,48.0
923,30,20,DNA,209.88185654008439,47.0
924,30,20,DNA,210.88607594936707,47.0
925,30,20,DNA,211.89029535864978,46.0
926,30,20,DNA,212.8945147679325,46.0
927,30,20,DNA,213.89873417721518,45.0
928,30,20,DNA,214.9029535864979,44.0
929,30,20,DNA,215.90717299578057,43.0
930,30,20,DNA,216.91139240506328,42.0
931,30,20,DNA,217.915611814346,41.5
932,30,20,DNA,218.91983122362868,41.0
933,30,20,DNA,219.9240506329114,40.0
934,30,20,DNA,220.92827004219407,39.5
935,30,20,DNA,221.93248945147678,39.0
936,30,20,DNA,222.9367088607595,38.0
937,30,20,DNA,223.94092827004218,38.0
938,30,20,DNA,224.9451476793249,37.0
939,30,20,DNA,225.94936708860757,37.0
940,30,20,DNA,226.95358649789029,36.5
941,30,20,DNA,227.957805907173,36.0
942,30,20,DNA,228.96202531645568,35.0
943,30,20,DNA,229.9662447257384,35.0
944,30,20,DNA,230.97046413502107,34.0
945,30,20,DNA,231.9746835443038,33.0
946,30,20,DNA,232.9789029535865,32.0
947,30,20,DNA,233.98312236286918,31.0
948,30,20,DNA,234.9873417721519,27.0
949,30,20,DNA,235.99156118143458,26.0
950,30,20,DNA,236.9957805907173,1.0
951,30,20,DNA,238.0,0.0
952,30,24,DNA,0.0,83.0
953,30,24,DNA,1.0042194092827004,83.0
954,30,24,DNA,2.0084388185654007,82.5
955,30,24,DNA,3.0126582278481013,82.0
956,30,24,DNA,4.0168776371308015,82.0
957,30,24,DNA,5.021097046413502,81.5
958,30,24,DNA,6.025316455696203,81.0
959,30,24,DNA,7.029535864978903,81.0
960,30,24,DNA,8.033755274261603,80.9
961,30,24,DNA,9.037974683544304,80.8
962,30,24,DNA,10.042194092827003,80.7
963,30,24,DNA,11.046413502109704,80.6
964,30,24,DNA,12.050632911392405,80.5
965,30,24,DNA,13.054852320675105,80.4
966,30,24,DNA,14.059071729957806,80.3
967,30,24,DNA,15.063291139240505,80.2
968,30,24,DNA,16.067510548523206,80.1
969,30,24,DNA,17.071729957805907,80.0
970,30,24,DNA,18.075949367088608,80.0
971,30,24,DNA,19.080168776371305,79.92307692307692
972,30,24,DNA,20.084388185654007,79.84615384615384
973,30,24,DNA,21.088607594936708,79.76923076923077
974,30,24,DNA,22.09282700421941,79.6923076923077
975,30,24,DNA,23.09704641350211,79.61538461538461
976,30,24,DNA,24.10126582278481,79.53846153846153
977,30,24,DNA,25.105485232067508,79.46153846153847
978,30,24,DNA,26.10970464135021,79.38461538461539
979,30,24,DNA,27.11392405063291,79.3076923076923
980,30,24,DNA,28.11814345991561,79.23076923076923
981,30,24,DNA,29.122362869198312,79.15384615384616
982,30,24,DNA,30.12658227848101,79.07692307692308
983,30,24,DNA,31.13080168776371,79.0
984,30,24,DNA,32.13502109704641,79.0
985,30,24,DNA,33.13924050632911,78.91666666666667
986,30,24,DNA,34.143459915611814,78.83333333333333
987,30,24,DNA,35.14767932489451,78.75
988,30,24,DNA,36.151898734177216,78.66666666666667
989,30,24,DNA,37.15611814345991,78.58333333333333
990,30,24,DNA,38.16033755274261,78.5
991,30,24,DNA,39.164556962025316,78.41666666666667
992,30,24,DNA,40.16877637130801,78.33333333333333
993,30,24,DNA,41.17299578059072,78.25
994,30,24,DNA,42.177215189873415,78.16666666666667
995,30,24,DNA,43.18143459915611,78.08333333333333
996,30,24,DNA,44.18565400843882,78.0
997,30,24,DNA,45.189873417721515,78.0
998,30,24,DNA,46.19409282700422,77.9090909090909
999,30,24,DNA,47.19831223628692,77.81818181818181
1000,30,24,DNA,48.20253164556962,77.72727272727273
1001,30,24,DNA,49.20675105485232,77.63636363636364
1002,30,24,DNA,50.210970464135016,77.54545454545455
1003,30,24,DNA,51.21518987341772,77.45454545454545
1004,30,24,DNA,52.21940928270042,77.36363636363636
1005,30,24,DNA,53.22362869198312,77.27272727272727
1006,30,24,DNA,54.22784810126582,77.18181818181819
1007,30,24,DNA,55.23206751054852,77.0909090909091
1008,30,24,DNA,56.23628691983122,77.0
1009,30,24,DNA,57.24050632911392,77.0
1010,30,24,DNA,58.244725738396625,76.94444444444444
1011,30,24,DNA,59.24894514767932,76.88888888888889
1012,30,24,DNA,60.25316455696202,76.83333333333333
1013,30,24,DNA,61.257383966244724,76.77777777777777
1014,30,24,DNA,62.26160337552742,76.72222222222223
1015,30,24,DNA,63.265822784810126,76.66666666666667
1016,30,24,DNA,64.27004219409282,76.61111111111111
1017,30,24,DNA,65.27426160337552,76.55555555555556
1018,30,24,DNA,66.27848101265822,76.5
1019,30,24,DNA,67.28270042194093,76.44444444444444
1020,30,24,DNA,68.28691983122363,76.38888888888889
1021,30,24,DNA,69.29113924050633,76.33333333333333
1022,30,24,DNA,70.29535864978902,76.27777777777777
1023,30,24,DNA,71.29957805907172,76.22222222222223
1024,30,24,DNA,72.30379746835443,76.16666666666667
1025,30,24,DNA,73.30801687763713,76.11111111111111
1026,30,24,DNA,74.31223628691983,76.05555555555556
1027,30,24,DNA,75.31645569620252,76.0
1028,30,24,DNA,76.32067510548522,76.0
1029,30,24,DNA,77.32489451476793,75.94117647058823
1030,30,24,DNA,78.32911392405063,75.88235294117646
1031,30,24,DNA,79.33333333333333,75.82352941176471
1032,30,24,DNA,80.33755274261603,75.76470588235294
1033,30,24,DNA,81.34177215189872,75.70588235294117
1034,30,24,DNA,82.34599156118144,75.6470588235294
1035,30,24,DNA,83.35021097046413,75.58823529411765
1036,30,24,DNA,84.35443037974683,75.52941176470588
1037,30,24,DNA,85.35864978902953,75.47058823529412
1038,30,24,DNA,86.36286919831223,75.41176470588235
1039,30,24,DNA,87.36708860759494,75.3529411764706
1040,30,24,DNA,88.37130801687763,75.29411764705883
1041,30,24,DNA,89.37552742616033,75.23529411764706
1042,30,24,DNA,90.37974683544303,75.17647058823529
1043,30,24,DNA,91.38396624472573,75.11764705882354
1044,30,24,DNA,92.38818565400844,75.05882352941177
1045,30,24,DNA,93.39240506329114,75.0
1046,30,24,DNA,94.39662447257383,75.0
1047,30,24,DNA,95.40084388185653,74.9
1048,30,24,DNA,96.40506329113924,74.8
1049,30,24,DNA,97.40928270042194,74.7
1050,30,24,DNA,98.41350210970464,74.6
1051,30,24,DNA,99.41772151898734,74.5
1052,30,24,DNA,100.42194092827003,74.4
1053,30,24,DNA,101.42616033755274,74.3
1054,30,24,DNA,102.43037974683544,74.2
1055,30,24,DNA,103.43459915611814,74.1
1056,30,24,DNA,104.43881856540084,74.0
1057,30,24,DNA,105.44303797468353,74.0
1058,30,24,DNA,106.44725738396625,73.94117647058823
1059,30,24,DNA,107.45147679324894,73.88235294117646
1060,30,24,DNA,108.45569620253164,73.82352941176471
1061,30,24,DNA,109.45991561181434,73.76470588235294
1062,30,24,DNA,110.46413502109704,73.70588235294117
1063,30,24,DNA,111.46835443037975,73.6470588235294
1064,30,24,DNA,112.47257383966245,73.58823529411765
1065,30,24,DNA,113.47679324894514,73.52941176470588
1066,30,24,DNA,114.48101265822784,73.47058823529412
1067,30,24,DNA,115.48523206751054,73.41176470588235
1068,30,24,DNA,116.48945147679325,73.3529411764706
1069,30,24,DNA,117.49367088607595,73.29411764705883
1070,30,24,DNA,118.49789029535864,73.23529411764706
1071,30,24,DNA,119.50210970464134,73.17647058823529
1072,30,24,DNA,120.50632911392404,73.11764705882354
1073,30,24,DNA,121.51054852320675,73.05882352941177
1074,30,24,DNA,122.51476793248945,73.0
1075,30,24,DNA,123.51898734177215,73.0
1076,30,24,DNA,124.52320675105484,72.9
1077,30,24,DNA,125.52742616033754,72.8
1078,30,24,DNA,126.53164556962025,72.7
1079,30,24,DNA,127.53586497890295,72.6
1080,30,24,DNA,128.54008438818565,72.5
1081,30,24,DNA,129.54430379746836,72.4
1082,30,24,DNA,130.54852320675104,72.3
1083,30,24,DNA,131.55274261603375,72.2
1084,30,24,DNA,132.55696202531644,72.1
1085,30,24,DNA,133.56118143459915,72.0
1086,30,24,DNA,134.56540084388186,72.0
1087,30,24,DNA,135.56962025316454,71.88888888888889
1088,30,24,DNA,136.57383966244726,71.77777777777777
1089,30,24,DNA,137.57805907172994,71.66666666666667
1090,30,24,DNA,138.58227848101265,71.55555555555556
1091,30,24,DNA,139.58649789029536,71.44444444444444
1092,30,24,DNA,140.59071729957805,71.33333333333333
1093,30,24,DNA,141.59493670886076,71.22222222222223
1094,30,24,DNA,142.59915611814344,71.11111111111111
1095,30,24,DNA,143.60337552742615,71.0
1096,30,24,DNA,144.60759493670886,71.0
1097,30,24,DNA,145.61181434599155,70.66666666666667
1098,30,24,DNA,146.61603375527426,70.33333333333333
1099,30,24,DNA,147.62025316455694,70.0
1100,30,24,DNA,148.62447257383965,70.0
1101,30,24,DNA,149.62869198312237,69.8
1102,30,24,DNA,150.63291139240505,69.6
1103,30,24,DNA,151.63713080168776,69.4
1104,30,24,DNA,152.64135021097044,69.2
1105,30,24,DNA,153.64556962025316,69.0
1106,30,24,DNA,154.64978902953587,69.0
1107,30,24,DNA,155.65400843881855,68.0
1108,30,24,DNA,156.65822784810126,68.0
1109,30,24,DNA,157.66244725738395,67.875
1110,30,24,DNA,158.66666666666666,67.75
1111,30,24,DNA,159.67088607594937,67.625
1112,30,24,DNA,160.67510548523205,67.5
1113,30,24,DNA,161.67932489451476,67.375
1114,30,24,DNA,162.68354430379745,67.25
1115,30,24,DNA,163.68776371308016,67.125
1116,30,24,DNA,164.69198312236287,67.0
1117,30,24,DNA,165.69620253164555,67.0
1118,30,24,DNA,166.70042194092827,66.75
1119,30,24,DNA,167.70464135021095,66.5
1120,30,24,DNA,168.70886075949366,66.25
1121,30,24,DNA,169.71308016877637,66.0
1122,30,24,DNA,170.71729957805906,66.0
1123,30,24,DNA,171.72151898734177,65.8
1124,30,24,DNA,172.72573839662445,65.6
1125,30,24,DNA,173.72995780590716,65.4
1126,30,24,DNA,174.73417721518987,65.2
1127,30,24,DNA,175.73839662447256,65.0
1128,30,24,DNA,176.74261603375527,64.0
1129,30,24,DNA,177.74683544303795,64.0
1130,30,24,DNA,178.75105485232066,63.0
1131,30,24,DNA,179.75527426160338,62.0
1132,30,24,DNA,180.75949367088606,61.5
1133,30,24,DNA,181.76371308016877,61.0
1134,30,24,DNA,182.76793248945145,60.0
1135,30,24,DNA,183.77215189873417,59.0
1136,30,24,DNA,184.77637130801688,58.5
1137,30,24,DNA,185.78059071729956,58.0
1138,30,24,DNA,186.78481012658227,56.0
1139,30,24,DNA,187.78902953586496,55.0
1140,30,24,DNA,188.79324894514767,55.0
1141,30,24,DNA,189.79746835443038,54.0
1142,30,24,DNA,190.80168776371306,54.0
1143,30,24,DNA,191.80590717299577,53.0
1144,30,24,DNA,192.81012658227849,53.0
1145,30,24,DNA,193.81434599156117,52.5
1146,30,24,DNA,194.81856540084388,52.0
1147,30,24,DNA,195.82278481012656,52.0
1148,30,24,DNA,196.82700421940928,51.0
1149,30,24,DNA,197.831223628692,51.0
1150,30,24,DNA,198.83544303797467,50.5
1151,30,24,DNA,199.83966244725738,50.0
1152,30,24,DNA,200.84388185654007,50.0
1153,30,24,DNA,201.84810126582278,49.0
1154,30,24,DNA,202.8523206751055,49.0
1155,30,24,DNA,203.85654008438817,48.833333333333336
1156,30,24,DNA,204.86075949367088,48.666666666666664
1157,30,24,DNA,205.86497890295357,48.5
1158,30,24,DNA,206.86919831223628,48.333333333333336
1159,30,24,DNA,207.873417721519,48.166666666666664
1160,30,24,DNA,208.87763713080167,48.0
1161,30,24,DNA,209.88185654008439,47.0
1162,30,24,DNA,210.88607594936707,47.0
1163,30,24,DNA,211.89029535864978,46.5
1164,30,24,DNA,212.8945147679325,46.0
1165,30,24,DNA,213.89873417721518,46.0
1166,30,24,DNA,214.9029535864979,45.0
1167,30,24,DNA,215.90717299578057,43.0
1168,30,24,DNA,216.91139240506328,43.0
1169,30,24,DNA,217.915611814346,42.0
1170,30,24,DNA,218.91983122362868,41.0
1171,30,24,DNA,219.9240506329114,40.0
1172,30,24,DNA,220.92827004219407,40.0
1173,30,24,DNA,221.93248945147678,39.0
1174,30,24,DNA,222.9367088607595,39.0
1175,30,24,DNA,223.94092827004218,38.0
1176,30,24,DNA,224.9451476793249,37.0
1177,30,24,DNA,225.94936708860757,37.0
1178,30,24,DNA,226.95358649789029,36.666666666666664
1179,30,24,DNA,227.957805907173,36.333333333333336
1180,30,24,DNA,228.96202531645568,36.0
1181,30,24,DNA,229.9662447257384,35.0
